Ticker,Report Date,SimFinId,Currency,Fiscal Year,Fiscal Period,Publish Date,Restated Date,Shares (Basic),Shares (Diluted),Net Income/Starting Line,Depreciation & Amortization,Non-Cash Items,Change in Working Capital,Change in Accounts Receivable,Change in Inventories,Change in Accounts Payable,Change in Other,Net Cash from Operating Activities,Change in Fixed Assets & Intangibles,Net Change in Long Term Investment,Net Cash from Acquisitions & Divestitures,Net Cash from Investing Activities,Dividends Paid,Cash from (Repayment of) Debt,Cash from (Repurchase of) Equity,Net Cash from Financing Activities,Net Change in Cash
PCH,9/30/2021,1067480,USD,2021,Q3,10/29/2021,7/29/2022,67572000,67974000,65667000,21534000,27136000,-2435000,,,,,111902000,-14630000,,-258000,-1280000,-27489000,,,-29885000,80737000
PCMI,12/31/2016,898543,USD,2016,Q4,5/1/2017,3/14/2019,11967000,12918000,4777000,3862000,798000,13565000,,,,,23002000,-3648000,,-1984000,-5232000,,-18270000,879000,-20627000,-2768000
PCMI,3/31/2017,898543,USD,2017,Q1,5/10/2017,5/10/2018,12356000,13452000,4172000,3522000,83000,-21301000,,,,,-13524000,-6033000,,,-6033000,,18243000,4428000,19767000,599000
PCMI,6/30/2017,898543,USD,2017,Q2,8/9/2017,8/7/2018,12598000,13514000,2366000,3391000,1038000,13037000,,,,,19832000,-3023000,,0,-3023000,,-13004000,294000,-17160000,-466000
PCMI,9/30/2017,898543,USD,2017,Q3,11/9/2017,11/8/2018,12248000,12248000,-767000,3569000,639000,-39190000,,,,,-35749000,-5066000,,-1723000,-6789000,,58916000,-11069000,43253000,1041000
PCMI,12/31/2017,898543,USD,2017,Q4,4/30/2018,3/14/2019,11874000,13162000,-3176000,3699000,837000,-36697000,,,,,-35337000,-3203000,,-3083000,-6286000,,45556000,-175000,42586000,767000
PCMI,3/31/2018,898543,USD,2018,Q1,5/10/2018,5/10/2018,11846000,12153000,2811000,3605000,801000,32254000,,,,,39471000,-1479000,,,-1479000,,-33099000,251000,-34639000,3112000
PCMI,6/30/2018,898543,USD,2018,Q2,8/7/2018,8/7/2018,11910000,12137000,7883000,3308000,1473000,20237000,,,,,32901000,-879000,,-166000,-1045000,,-31414000,10000,-32305000,-722000
PCMI,9/30/2018,898543,USD,2018,Q3,11/8/2018,11/8/2018,12052000,12739000,5971000,3322000,1258000,4988000,,,,,15539000,-1458000,,131000,-1327000,,-18234000,1148000,-17379000,-2954000
PCMI,12/31/2018,898543,USD,2018,Q4,4/30/2019,4/30/2019,12164000,12719000,6108000,3205000,-1908000,38354000,,,,,45759000,-1925000,,0,-1925000,,-45777000,237000,-45675000,-2517000
PCMI,3/31/2019,898543,USD,2019,Q1,5/9/2019,5/9/2019,12218000,13177000,4675000,3135000,800000,9010000,,,,,17620000,-1700000,,,-1700000,,-15562000,675000,-15072000,1096000
PCMI,6/30/2019,898543,USD,2019,Q2,8/8/2019,8/8/2019,12288000,13245000,8202000,2958000,1000000,-15326000,,,,,-3166000,-1581000,,0,-1581000,,5284000,150000,4007000,-293000
PCOR,6/30/2021,1374845,USD,2021,Q2,8/5/2021,8/5/2022,73772620,73772620,-149719000,7819000,139326000,-555000,,,,,-3129000,-1801000,-3450000,-19982000,-28756000,,-3527000,682628000,678738000,646853000
PCOR,9/30/2021,1374845,USD,2021,Q3,11/5/2021,11/4/2022,92673453,92673453,-50742000,8149000,40424000,17307000,,,,,15138000,-4211000,0,-8000,-8678000,,-319000,6187000,5435000,11895000
PCRX,12/31/2016,982111,USD,2016,Q4,3/1/2017,2/28/2019,37431000,37431000,-3972000,3260000,9263000,8798000,,,,,17349000,-4882000,32000,,-6917000,,500000,570000,1070000,11502000
PCRX,3/31/2017,982111,USD,2017,Q1,5/4/2017,5/3/2018,37998000,37998000,-19866000,3104000,12837000,3931000,,,,,6000,-3616000,-138128000,,-143836000,,227288000,852000,216856000,73026000
PCRX,6/30/2017,982111,USD,2017,Q2,8/2/2017,8/2/2018,40160000,40160000,-19743000,3709000,12555000,7135000,,,,,3656000,-5155000,-53881000,,-61150000,,577000,1761000,2338000,-55156000
PCRX,9/30/2017,982111,USD,2017,Q3,11/8/2017,11/1/2018,40462000,40462000,-7597000,3361000,12135000,-10707000,,,,,-2808000,-5419000,-20046000,,-27478000,,-2000,2691000,2688000,-27598000
PCRX,12/31/2017,982111,USD,2017,Q4,2/28/2018,2/21/2020,40604000,40604000,4595000,3659000,11610000,-2933000,,,,,16931000,-5076000,31016000,0,8699000,,806000,1474000,2280000,27910000
PCRX,3/31/2018,982111,USD,2018,Q1,5/3/2018,5/2/2019,40707000,40707000,-10680000,2762000,11899000,-6670000,,,,,-2689000,-5184000,-2816000,,-10293000,,0,419000,419000,-12563000
PCRX,6/30/2018,982111,USD,2018,Q2,8/2/2018,8/8/2019,40795000,40795000,2564000,2848000,10612000,-2314000,,,,,13710000,-2634000,64629000,0,59573000,,952000,1073000,2025000,75308000
PCRX,9/30/2018,982111,USD,2018,Q3,11/1/2018,11/8/2019,40997000,40997000,-640000,3504000,12590000,1175000,,,,,16629000,-4453000,101039000,0,94459000,,0,2982000,2982000,114070000
PCRX,12/31/2018,982111,USD,2018,Q4,2/28/2019,3/1/2021,41145000,41145000,8285000,4051000,11932000,-3048000,,,,,21220000,-2243000,-120919000,0,-123163000,,832000,2696000,3528000,-98415000
PCRX,3/31/2019,982111,USD,2019,Q1,5/2/2019,5/2/2019,41240000,41240000,-2771000,3600000,11199000,-8529000,,,,,3499000,-2018000,80499000,,78481000,,-338000,1101000,530000,82510000
PCRX,6/30/2019,982111,USD,2019,Q2,8/8/2019,8/8/2019,41384000,41384000,2730000,5281000,11768000,2984000,,,,,22763000,-2052000,-59442000,-118683000,-181799000,,1270000,2467000,3737000,-155299000
PCRX,9/30/2019,982111,USD,2019,Q3,11/8/2019,10/30/2020,41645000,41645000,-6087000,5605000,25265000,-6429000,,,,,18354000,-1592000,7217000,0,5625000,,0,1423000,1423000,25402000
PCRX,12/31/2019,982111,USD,2019,Q4,2/21/2020,2/28/2022,41783000,41783000,-4888000,5090000,21040000,4662000,,,,,25904000,-4497000,-28912000,992000,-30795000,,-1270000,5880000,-2020000,-6911000
PCRX,3/31/2020,982111,USD,2020,Q1,5/7/2020,5/4/2021,42032000,42785000,8159000,4821000,12735000,-19507000,,,,,6208000,-6724000,-21842000,,-28566000,,,3455000,-1281000,-23639000
PCRX,6/30/2020,982111,USD,2020,Q2,8/6/2020,5/4/2021,42220000,42937000,-7270000,4989000,1765000,-15108000,,,,,-15624000,-8906000,45029000,,36123000,,,4319000,3464000,23963000
PCRX,9/30/2020,982111,USD,2020,Q3,10/30/2020,8/3/2021,42927000,44277000,130119000,5037000,-92098000,-3277000,,,,,39781000,-7763000,-195084000,,-202847000,,227128000,28206000,209758000,46692000
PCRX,12/31/2020,982111,USD,2020,Q4,3/1/2021,11/3/2021,43505000,44729000,14515000,5061000,22994000,4097000,,,,,46667000,-14408000,-67909000,,-82317000,,-1421000,11784000,10363000,-25287000
PCRX,3/31/2021,982111,USD,2021,Q1,5/4/2021,5/4/2022,43833000,45966000,10369000,4851000,17181000,-20320000,,,,,12081000,-13073000,-42591000,,-55664000,,,10325000,10325000,-33258000
PCRX,6/30/2021,982111,USD,2021,Q2,8/3/2021,5/4/2022,43833000,45966000,19081000,4897000,25317000,-19161000,,,,,30134000,-10551000,13584000,,3033000,,,7246000,5908000,39075000
PCRX,9/30/2021,982111,USD,2021,Q3,11/3/2021,8/3/2022,44151000,45674000,17660000,5730000,21516000,15381000,,,,,60287000,-13076000,-22001000,,-35077000,,,3052000,3052000,28262000
PCTI,12/31/2016,919132,USD,2016,Q4,3/15/2017,3/16/2018,16195000,16056000,-4568000,635000,5700000,1481000,,,,,3248000,-175000,-26712000,0,-532000,-867000,,0,-945000,1826000
PCTI,3/31/2017,919132,USD,2017,Q1,5/10/2017,5/10/2018,16340000,16340000,184000,628000,682000,542000,,,,,2036000,-1052000,-9743000,,-598000,-865000,,330000,-1168000,95000
PCTI,6/30/2017,919132,USD,2017,Q2,8/9/2017,8/9/2018,16534000,16534000,-185000,634000,1211000,699000,,,,,2359000,-492000,-13328000,,-4830000,-887000,,537000,-450000,-3111000
PCTI,9/30/2017,919132,USD,2017,Q3,11/9/2017,11/9/2018,16757000,17065000,721000,651000,1123000,186000,,,,,2681000,-552000,-14508000,,-8191000,-978000,,508000,-991000,-5399000
PCTI,12/31/2017,919132,USD,2017,Q4,3/16/2018,3/18/2019,16873000,17713000,3289000,654000,-1501000,251000,,,,,2693000,-569000,-11430000,,-3089000,-975000,,600000,-517000,-1011000
PCTI,3/31/2018,919132,USD,2018,Q1,5/10/2018,5/10/2019,17056000,17056000,-858000,674000,736000,-2140000,,,,,-1588000,-870000,-7266000,,9344000,-995000,,364000,-944000,6812000
PCTI,6/30/2018,919132,USD,2018,Q2,8/9/2018,8/9/2018,17142000,17142000,-1226000,707000,1340000,2744000,,,,,3565000,-635000,-15446000,,-7254000,-1004000,,0,-1037000,-4726000
PCTI,9/30/2018,919132,USD,2018,Q3,11/9/2018,11/9/2018,17234000,17234000,-1670000,707000,692000,2394000,,,,,2123000,-686000,-11266000,,-3552000,-1008000,,322000,-732000,-2161000
PCTI,12/31/2018,919132,USD,2018,Q4,3/18/2019,3/18/2019,17312000,17312000,-9135000,718000,9639000,-1379000,,,,,-157000,-548000,-10613000,,352000,-1008000,,0,-1319000,-1124000
PCTI,3/31/2019,919132,USD,2019,Q1,5/10/2019,5/10/2019,17617000,17617000,-317000,711000,1126000,19000,,,,,1539000,-311000,-13893000,,-27000,-1016000,,338000,-1447000,65000
PCTI,6/30/2019,919132,USD,2019,Q2,8/9/2019,8/9/2019,17833000,18215000,941000,714000,1684000,191000,,,,,3530000,-675000,-12930000,,-2783000,-1013000,,0,-1039000,-292000
PCTI,9/30/2019,919132,USD,2019,Q3,11/12/2019,11/9/2020,17926000,18483000,1328000,727000,1462000,-991000,,,,,2526000,-380000,26823000,,-105000,-1017000,0,392000,-663000,1545000
PCTI,12/31/2019,919132,USD,2019,Q4,3/13/2020,11/9/2020,18035872,18319636,1798000,718000,808000,-1000,,,,,3323000,-897000,-48245000,,-1034000,-1022000,0,453000,-987000,1447000
PCTI,3/31/2020,919132,USD,2020,Q1,5/11/2020,5/10/2021,18207165,18207165,-688000,892000,650000,3435000,,,,,4289000,-1516000,-9918000,,2432000,-1032000,,-1941000,-4099000,2568000
PCTI,6/30/2020,919132,USD,2020,Q2,8/10/2020,5/10/2021,18152835,18496835,1192000,754000,782000,61000,,,,,2789000,-902000,-16405000,0,-5392000,-1022000,-3500000,437000,-606000,-3204000
PCTI,9/30/2020,919132,USD,2020,Q3,11/9/2020,8/9/2021,18192000,18442000,1042000,758000,367000,1374000,,,,,3541000,-955000,-13715000,0,-4695000,-1025000,0,8000,-1037000,-2029000
PCTI,12/31/2020,919132,USD,2020,Q4,3/12/2021,11/9/2021,18276000,18450000,1871000,759000,521000,-350000,,,,,2801000,-720000,-9663000,0,896000,-1029000,0,-1443000,-2520000,1332000
PCTI,3/31/2021,919132,USD,2021,Q1,5/10/2021,5/10/2022,18070000,18070000,-662000,742000,595000,979000,,,,,1654000,-354000,,,7100000,-1011000,-16000,-23000,-1709000,7035000
PCTI,6/30/2021,919132,USD,2021,Q2,8/9/2021,5/10/2022,18070000,18070000,-169000,821000,1076000,-269000,,,,,1459000,-912000,-16058000,-6277000,-4423000,-1007000,-19000,-292000,-1441000,-4371000
PCTI,9/30/2021,919132,USD,2021,Q3,11/9/2021,8/9/2022,18078000,18078000,664000,865000,307000,1422000,,,,,3258000,-740000,-5066000,0,1582000,-1002000,-19000,-2460000,-3481000,1335000
PCTY,12/31/2016,1054411,USD,2017,Q2,2/3/2017,2/9/2018,51385000,51385000,-1671000,4835000,6791000,3552000,,,,,13507000,-7086000,,,-332001000,,-593000,1823000,322753000,4259000
PCTY,3/31/2017,1054411,USD,2017,Q3,5/5/2017,5/4/2018,51443000,59345000,14801000,5582000,6387000,1175000,,,,,27945000,-3878000,,,-85542000,,-1080000,0,76790000,19193000
PCTY,6/30/2017,1054411,USD,2017,Q4,8/11/2017,8/9/2019,51601000,54267000,-3844000,6342000,8158000,7989000,,,,,18645000,-7422000,,,-83116000,,-5127000,1888000,-230674000,-295145000
PCTY,9/30/2017,1054411,USD,2018,Q1,11/3/2017,11/2/2018,51893000,54610000,543000,6673000,6570000,-5583000,,,,,8203000,-2693000,-58423000,,-7332000,,-6470000,,-6940000,-6069000
PCTY,12/31/2017,1054411,USD,2018,Q2,2/9/2018,2/7/2019,52501000,54668000,431000,6765000,7804000,10965000,,,,,25965000,-5305000,-13603000,,-416868000,,-1227000,2045000,404531000,13628000
PCTY,3/31/2018,1054411,USD,2018,Q3,5/4/2018,5/3/2019,52608000,54873000,39177000,7202000,-11009000,-195000,,,,,35175000,-1376000,-2747000,,314867000,,-1363000,0,-1231000,348811000
PCTY,6/30/2018,1054411,USD,2018,Q4,8/10/2018,8/7/2020,52698000,55397000,-1553000,9562000,5201000,15313000,,,,,28523000,-12302000,-48780000,-6658000,-69946000,,-1494000,2259000,-121143000,-162566000
PCTY,9/30/2018,1054411,USD,2019,Q1,11/2/2018,10/31/2019,52865000,55487000,9852000,8232000,3480000,-14220000,,,,,7344000,-2428000,-19361000,,-26790000,,-17880000,-34594000,-109932000,-129378000
PCTY,12/31/2018,1054411,USD,2019,Q2,2/7/2019,2/5/2020,52841000,54977000,5704000,8569000,11481000,1198000,,,,,26952000,-5104000,-8813000,,-18592000,,-998000,2512000,92131000,100491000
PCTY,3/31/2019,1054411,USD,2019,Q3,5/3/2019,5/8/2020,52934000,55376000,28026000,8412000,17472000,-9047000,,,,,44863000,-2089000,-20894000,,-28797000,,-2871000,0,460665000,476731000
PCTY,6/30/2019,1054411,USD,2019,Q4,8/9/2019,8/6/2021,53016000,55816000,10241000,9351000,8973000,7308000,,,,,35873000,-1659000,44626000,,30835000,,21749000,3158000,-328140000,-261432000
PCTY,9/30/2019,1054411,USD,2020,Q1,10/31/2019,11/6/2020,53287000,55713000,13906000,8933000,4264000,-18838000,,,,,8265000,-8033000,-18467000,,-33214000,,-24749000,,-265360000,-290309000
PCTY,12/31/2019,1054411,USD,2020,Q2,2/5/2020,2/5/2021,53543000,55671000,5467000,9328000,13402000,-384000,,,,,27813000,-4365000,-110703000,,-120493000,,24749000,3961000,693517000,600837000
PCTY,3/31/2020,1054411,USD,2020,Q3,5/8/2020,5/7/2021,53628000,55896000,40132000,9571000,17229000,-16215000,,,,,50717000,-2180000,-20382000,,-29636000,,,0,-123300000,-102219000
PCTY,6/30/2020,1054411,USD,2020,Q4,8/7/2020,8/5/2022,53730000,55948000,4950000,10081000,14374000,-3545000,,,,,25860000,-2000000,159802000,-16714000,134586000,,100000000,4940000,-302765000,-142319000
PCTY,9/30/2020,1054411,USD,2021,Q1,11/6/2020,11/5/2021,54015000,56050000,12460000,10235000,5266000,-29528000,,,,,-1567000,-2045000,37493000,,27564000,,,,18260000,44257000
PCTY,12/31/2020,1054411,USD,2021,Q2,2/5/2021,11/5/2021,54305000,56194000,9642000,10836000,13681000,-12920000,,,,,21239000,-4000000,21503000,-14992000,-4437000,,,6100000,820056000,836858000
PCTY,3/31/2021,1054411,USD,2021,Q3,5/7/2021,2/4/2022,54412000,56770000,36834000,10999000,18544000,-289000,,,,,66088000,-2110000,23492000,0,14550000,,-100000000,146000,-259344000,-178706000
PCTY,6/30/2021,1054411,USD,2021,Q4,8/6/2021,5/6/2022,54244000,56338000,11883000,10902000,13385000,2920000,,,,,39090000,-1306000,18979000,0,10743000,,0,6114000,-298494000,-248661000
PCTY,9/30/2021,1054411,USD,2022,Q1,11/5/2021,11/4/2022,54810000,56506000,30932000,11322000,-1069000,-45317000,,,,,-4132000,-3220000,-126201000,-59581000,-198161000,,,,1364964000,1162671000
PCVX,6/30/2020,1253394,USD,2020,Q2,8/10/2020,8/11/2021,11803788,11803788,-20320000,355000,1572000,9221000,,,,,-9172000,-55000,,,-55000,,3000,267672000,264482000,255255000
PCVX,9/30/2020,1253394,USD,2020,Q3,11/12/2020,11/10/2021,51209000,51209000,-21018000,334000,1854000,5775000,,,,,-13055000,21000,,,21000,,0,108000,36000,-12998000
PCVX,12/31/2020,1253394,USD,2020,Q4,3/29/2021,2/28/2022,51120604,51120604,-20737000,332000,1937000,7700000,,,,,-10768000,-722000,,,-722000,,0,555000,555000,-10848000
PCVX,3/31/2021,1253394,USD,2021,Q1,5/11/2021,5/9/2022,51174978,51174978,-21220000,347000,2196000,5472000,,,,,-13205000,-1246000,-172145000,,-173391000,,,487000,487000,-186390000
PCVX,6/30/2021,1253394,USD,2021,Q2,8/11/2021,8/8/2022,51510192,51510192,-23679000,484000,3483000,-8968000,,,,,-28680000,-2208000,-18322000,,-20530000,,,956000,956000,-47943000
PCVX,9/30/2021,1253394,USD,2021,Q3,11/10/2021,8/8/2022,51342585,51342585,-26615000,510000,3744000,-6054000,,,,,-28415000,-1719000,-16750000,,-18469000,,,7599000,7599000,-38952000
PD,1/31/2019,987612,USD,2018,Q4,3/10/2019,3/19/2021,21962000,21962000,-6207000,438000,5432000,965000,,,,,628000,-652000,0,,-817000,,0,213000,-232000,-421000
PD,4/30/2019,987612,USD,2019,Q1,6/7/2019,6/7/2019,32510000,32510000,-12064000,470000,6701000,-2673000,,,,,-7566000,-1190000,,,-1190000,,515000,218403000,218918000,210162000
PD,7/31/2019,987612,USD,2019,Q2,9/6/2019,9/6/2019,76144000,76144000,-12570000,576000,8869000,5284000,,,,,2159000,-829000,,,-35525000,,0,-740000,-750000,-34116000
PD,10/31/2019,987612,USD,2019,Q3,12/6/2019,12/4/2020,76230000,76230000,-15265000,629000,8938000,9130000,,,,,3432000,-1171000,-123756000,,-135967000,,0,8173000,2566000,-129969000
PD,1/31/2020,987612,USD,2019,Q4,3/19/2020,3/17/2022,77292000,77292000,-10440000,662000,10146000,1434000,,,,,1802000,-1984000,-103140000,,-59388000,,0,5554000,5210000,-52376000
PD,4/30/2020,987612,USD,2020,Q1,6/5/2020,6/4/2021,77770000,77770000,-11459000,1023000,12580000,-2329000,,,,,-185000,-2713000,16531000,,13818000,,,1844000,1798000,15431000
PD,7/31/2020,987612,USD,2020,Q2,9/3/2020,6/4/2021,78786000,78786000,-14688000,1016000,15648000,71000,,,,,2047000,-579000,-37643000,,-14293000,,279349000,3927000,249429000,237183000
PD,10/31/2020,987612,USD,2020,Q3,12/4/2020,12/4/2020,79949000,79949000,-20608000,1313000,21090000,3049000,,,,,4844000,-110000,28535000,-49656000,-45488000,,-684000,7496000,663000,-39981000
PD,1/31/2021,987612,USD,2020,Q4,3/19/2021,12/8/2021,81951000,81951000,-22148000,1918000,19614000,4005000,,,,,3389000,-636000,-2239000,0,-3357000,,-467000,6817000,2477000,2509000
PD,4/30/2021,987612,USD,2021,Q1,6/4/2021,6/3/2022,82915000,82915000,-22558000,1972000,19200000,2965000,,,,,1579000,-927000,-10527000,-160000,-12616000,,,2834000,-2096000,-13133000
PD,7/31/2021,987612,USD,2021,Q2,9/3/2021,6/3/2022,83911000,83911000,-29661000,2055000,22502000,-6491000,,,,,-11595000,-364000,37954000,0,36675000,,,9485000,3412000,28492000
PD,10/31/2021,987612,USD,2021,Q3,12/8/2021,12/8/2021,83413000,83413000,-26341000,2133000,24088000,2770000,,,,,2650000,-85000,5961000,0,5092000,,,5087000,-2529000,5213000
PDCE,3/31/2019,1374139,USD,2019,Q1,5/2/2019,5/8/2020,66182000,66182000,-120176000,151422000,161278000,-35424000,,,,,157100000,-246911000,,,-246911000,,91006000,,89525000,-286000
PDCE,6/30/2019,1374139,USD,2019,Q2,8/8/2019,8/6/2020,65815000,65926000,68548000,168523000,-30062000,53374000,,,,,260383000,-284572000,,199430000,-77141000,,-94494000,-94113000,-190881000,-7639000
PDCE,9/30/2019,1374139,USD,2019,Q3,11/7/2019,11/5/2020,62547000,62595000,15908000,171839000,14600000,31142000,,,,,233489000,-250784000,,2616000,-248168000,,66496000,-48552000,17772000,3093000
PDCE,12/31/2019,1374139,USD,2019,Q4,2/27/2020,2/28/2022,61584000,61425000,-20952000,152368000,92128000,-16290000,,,,,207254000,-105582000,,30000,-105552000,,-93460000,-11698000,-105306000,-3604000
PDCE,3/31/2020,1374139,USD,2020,Q1,5/8/2020,5/6/2021,94077000,94077000,-465015000,176157000,498632000,56507000,,,,,266281000,-330242000,,62000,-330180000,,160358000,-23819000,124180000,60281000
PDCE,6/30/2020,1374139,USD,2020,Q2,8/6/2020,8/5/2021,99566000,99566000,-221832000,149491000,254009000,-78687000,,,,,102981000,-198051000,,0,-198051000,,35504000,0,35017000,-60053000
PDCE,9/30/2020,1374139,USD,2020,Q3,11/5/2020,11/4/2021,99617000,99617000,-30783000,144504000,147610000,18719000,,,,,280050000,-57425000,,1734000,-55691000,,-219969000,0,-221732000,2627000
PDCE,12/31/2020,1374139,USD,2020,Q4,2/25/2021,2/28/2022,99744000,99744000,-6690000,149587000,125937000,-48067000,,,,,220767000,-105051000,,1814000,-103237000,,-117451000,0,-118725000,-1195000
PDCE,3/31/2021,1374139,USD,2021,Q1,5/6/2021,5/5/2022,99702000,99702000,-9036000,146763000,162264000,53068000,,,,,353059000,-104747000,,,-104747000,,-168445000,-21067000,-191868000,56444000
PDCE,6/30/2021,1374139,USD,2021,Q2,8/5/2021,8/4/2022,99187000,99187000,-87037000,162210000,267834000,-118700000,,,,,224307000,-131379000,,,-131379000,-11885000,-434000,-26627000,-42246000,50682000
PDCE,9/30/2021,1374139,USD,2021,Q3,11/4/2021,11/2/2022,98183000,99966000,145321000,169644000,99174000,36315000,,,,,450454000,-188348000,,,-188348000,-11715000,-200414000,-65460000,-271933000,-9827000
PDCO,1/31/2017,196179,USD,2017,Q3,3/8/2017,3/7/2018,94736000,95469000,-84662000,21049000,144084000,-34576000,,,,,42666000,-8080000,,,4674000,-23292000,-9779000,-34651000,-33988000,11352000
PDCO,4/30/2017,196179,USD,2017,Q4,6/28/2017,6/26/2019,93832000,94523000,,20762000,56635000,115413000,,,,,193144000,-9562000,,,-15004000,-24963000,37452000,-40733000,-206244000,-26780000
PDCO,7/31/2017,196179,USD,2018,Q1,9/6/2017,9/5/2018,93350000,94019000,30847000,21104000,8656000,-106635000,,,,,-46028000,-6674000,,,5517000,-25210000,105916000,-37500000,43206000,4820000
PDCO,10/31/2017,196179,USD,2018,Q2,12/6/2017,12/6/2018,92724000,93347000,40244000,20729000,7979000,54184000,,,,,123136000,-9757000,,,14259000,-24759000,-76732000,-33754000,-135245000,1677000
PDCO,1/31/2018,196179,USD,2018,Q3,3/7/2018,3/6/2019,91948000,92603000,108955000,20954000,-31935000,-135069000,,,,,-37095000,-11808000,,,-347000,-24672000,90985000,-16246000,50067000,16549000
PDCO,4/30/2018,196179,USD,2018,Q4,6/27/2018,6/26/2019,91846000,92407000,20928000,21029000,10774000,73262000,,,,,125993000,-15024000,,,10447000,-24558000,-163632000,0,-188190000,-55021000
PDCO,7/31/2018,196179,USD,2019,Q1,9/5/2018,9/4/2019,92529000,92529000,-4509000,20857000,6357000,182756000,,,,,205461000,-10184000,,,7569000,-25289000,-158516000,,-183805000,28492000
PDCO,10/31/2018,196179,USD,2019,Q2,12/6/2018,12/6/2018,92683000,93759000,28646000,21069000,7569000,-62531000,,,,,-5247000,-11910000,,,138779000,-24691000,-34213000,0,-58904000,74039000
PDCO,1/31/2019,196179,USD,2019,Q3,3/6/2019,3/6/2019,92819000,93753000,31054000,20499000,14196000,-189619000,,,,,-123870000,-11832000,,,131193000,-24751000,-32053000,0,-56804000,-48084000
PDCO,4/30/2019,196179,USD,2019,Q4,6/26/2019,6/23/2021,92989000,93895000,27685000,20348000,23398000,-99617000,,,,,-28186000,-26808000,,,63186000,-24737000,-40760000,0,-55733000,-21785000
PDCO,7/31/2019,196179,USD,2020,Q1,9/4/2019,9/4/2019,93795000,94623000,29807000,20632000,-24100000,-71563000,,,,,-45224000,-8901000,,,96796000,-25538000,-10618000,,-36156000,14135000
PDCO,10/31/2019,196179,USD,2020,Q2,12/5/2019,12/5/2019,94093000,93265000,-33349000,20643000,9068000,34209000,,,,,30571000,-13950000,,,92660000,-24966000,-80539000,,-105505000,19794000
PDCO,1/31/2020,196179,USD,2020,Q3,3/4/2020,3/4/2020,94268000,96596000,22972000,20617000,18343000,-216235000,,,,,-154303000,-10021000,,,137001000,-25018000,21998000,,-6320000,-23406000
PDCO,4/30/2020,196179,USD,2020,Q4,6/24/2020,6/24/2020,94460000,92132000,-608797000,20290000,653956000,-140037000,,,,,-74588000,-8937000,,,172678000,-24920000,-91681000,,-123248000,-28225000
PDCO,7/31/2020,196179,USD,2021,Q1,9/3/2020,9/9/2021,95189000,95843000,24202000,19867000,10086000,-283963000,,,,,-229808000,-6439000,396000,,133423000,,136000000,,135278000,41617000
PDCO,10/31/2020,196179,USD,2021,Q2,12/2/2020,9/9/2021,95493000,96367000,53826000,19014000,12550000,-278586000,,,,,-193196000,-7931000,0,,261510000,-25009000,-25000000,,-48656000,19920000
PDCO,1/31/2021,196179,USD,2021,Q3,3/3/2021,12/1/2021,95734000,96927000,48567000,19474000,9316000,-259237000,,,,,-181880000,-6731000,0,,220958000,-25068000,-3000000,,-26560000,16480000
PDCO,4/30/2021,196179,USD,2021,Q4,6/23/2021,3/2/2022,95980000,97519000,28514000,20541000,-8347000,-166343000,,,,,-125635000,-4687000,0,,194772000,-25106000,-55000000,,-82707000,-12717000
PDCO,7/31/2021,196179,USD,2022,Q1,9/9/2021,9/1/2022,96864000,98255000,33802000,20518000,-76603000,-291138000,,,,,-313421000,-7717000,57245000,-19793000,344952000,-25138000,-11000000,,-38035000,-6314000
PDCO,10/31/2021,196179,USD,2022,Q2,12/1/2021,9/1/2022,96864000,98255000,47938000,20462000,6247000,-300240000,,,,,-225593000,-7786000,0,0,262644000,-25269000,1000000,,-20413000,17222000
PDEX,12/31/2016,246198,USD,2017,Q2,2/9/2017,2/8/2018,4056163,4132163,3194000,136000,-2828000,3000,,,,,505000,-67000,-300000,0,-367000,,-13000,-119000,-126000,12000
PDEX,3/31/2017,246198,USD,2017,Q3,5/11/2017,5/10/2018,4021000,4059000,888000,143000,272000,-143000,,,,,1160000,-90000,600000,0,510000,,-15000,-144000,-151000,1519000
PDEX,6/30/2017,246198,USD,2017,Q4,4/9/2018,4/9/2018,4020232,4055300,716000,137000,183000,279000,,,,,1315000,-66000,-327000,48000,-795000,,-15000,0,-14000,506000
PDEX,9/30/2017,246198,USD,2018,Q1,11/9/2017,11/8/2018,4348292,4348292,628000,153000,57000,223000,,,,,1061000,-127000,-297000,2169000,1737000,,-14000,0,-1148000,1650000
PDEX,12/31/2017,246198,USD,2018,Q2,2/8/2018,11/8/2018,4371708,4371708,345000,157000,283000,-564000,,,,,221000,-571000,0,93000,-470000,,-15000,0,-344000,-593000
PDEX,3/31/2018,246198,USD,2018,Q3,5/10/2018,5/10/2018,4363000,4363000,480000,162000,268000,-424000,,,,,486000,-103000,-509000,0,-612000,,-41000,-18000,-37000,-163000
PDEX,6/30/2018,246198,USD,2018,Q4,9/13/2018,9/13/2018,4135408,4296060,168000,85000,1004000,71000,,,,,1328000,-103000,-905000,0,-2508000,,-8000,-202000,1269000,89000
PDEX,9/30/2018,246198,USD,2019,Q1,11/8/2018,11/8/2018,4249548,4249548,1349000,88000,394000,-1195000,,,,,636000,-470000,-824000,0,-1293000,,4990000,-1115000,3784000,3127000
PDEX,12/31/2018,246198,USD,2019,Q2,2/7/2019,2/7/2019,4036452,4036452,1179000,107000,-10000,-404000,,,,,872000,-77000,1364000,0,1286000,,-48000,-1445000,-1602000,556000
